game_name,meta_score,user_score,platform,description,url,developer,genre,type,rating
GoD Factory: Wingmen,76.0,66.0,['pc'],GoD Factory: Wingmen is a multiplayer space combat game played through fast-paced and intensely tactical 4 vs 4 player matches.,https://www.metacritic.com/game/pc/god-factory-wingmen,Nine Dots Studio,"['Simulation', 'Sci-Fi', 'Space', 'Small Spaceship', 'Combat']",,T
Escape Goat 2,76.0,75.0,['pc'],"Escape Goat 2 is a puzzle platformer game where you use machinery, the environment, and a friendly mouse to progress through a dungeon.",https://www.metacritic.com/game/pc/escape-goat-2,MagicalTimeBean,"['Action', 'Miscellaneous', 'Puzzle', 'Platformer', '2D']",singleplayer,
Shift Extended,76.0,75.0,['psp'],,https://www.metacritic.com/game/psp/shift-extended,Zallag,"['Action', 'General']",,
Plain Sight,76.0,74.0,['pc'],"Plain Sight is a multiplayer arcade game about suicidal ninja robots. Fly through space, leap over planetoids and destroy opponents with your trusty katana. Killing fellow robots lets you steal their tasty, tasty energy. Packed with spinach-like goodness; energy makes you bigger, stronger, faster and generally more awesome. Being all big and badass is great, but in this game it doesn’t win you the match. It makes you a target. To win, you have to convert your energy into points. How do you do this? Simple. Kill yourself. Press the button and turn your happy little robot into a vicious ball of enemy-absorbing plasma. The more opponents you take out, the better. Upgrade your robot, respawn and get stuck in again. [Beatnik Games]",https://www.metacritic.com/game/pc/plain-sight,Beatnik Games,"['Action', 'General', ""Beat-'Em-Up"", '3D']",,
Street Fighter II' Hyper Fighting,76.0,69.0,['xbox-360'],"[Xbox Live Arcade]  In addition to several offline modes and numerous leaderboards and achievements, the game takes advantage of the new online features of the Xbox 360's powerful processing capabilities to create a seamless online multiplayer experience. Among several online game options is an exclusive mode called ""Quarter Match"", which introduces a new way of reliving the exhilarating arcade experience at home. Xbox 360 users can connect to the Xbox Live online game service and access Xbox Live Arcade to download a free, feature-limited version of the game which offers two playable characters for one match. When they are ready for the ultimate retro gaming experience, users can then unlock the full version of the game, enabling players to choose from all eight original characters as well as four boss characters, each with their own special endings and home levels. [Capcom]",https://www.metacritic.com/game/xbox-360/street-fighter-ii-hyper-fighting,Sensory Sweep,"['Action', 'Fighting', '2D']",multiplayer,T
Spider-Man: The Movie,76.0,77.0,['playstation-2'],"Assume the role of the super hero himself, weighing great power with great responsibility as he embarks on a career to thwart crime and put an end to a mastermind criminal, the Green Goblin, and his legions of evil. The game features all-new aerial combat and maneuverability, an advanced combat system with dozens of combos, and new super villians including Shocker, Vulture, and experimental HK units compliments of Oscorp Industries. [Treyarch]",https://www.metacritic.com/game/playstation-2/spider-man-the-movie,Treyarch,"['Action Adventure', 'Sci-Fi']",singleplayer,E
Pokemon Art Academy,76.0,77.0,['3ds'],"PokÃ©mon Art Academy boasts 40 lessons in which players can encounter favorite PokÃ©mon from throughout the series, such as Pikachu, Oshawott, Charizard, Torchic, Fletchling and Fennekin.",https://www.metacritic.com/game/3ds/pokemon-art-academy,Headstrong Games,"['Miscellaneous', 'General', 'Edutainment']",singleplayer,E
Green Day: Rock Band,76.0,62.0,['playstation-3'],"Green Day: Rock Band allows players to step onto the stage and into the shoes of Green Day, the multi-platinum, Grammy Award-winning band that jump-started the punk-pop revival and has continued to pave the way for American rock music into the 21st century. Taking on the likenesses of Green Day members Billie Joe Armstrong, Mike Dirnt and Tré Cool, players progress through the story and history of Green Day, gaining access into the band’s media vault, where they can unlock more than 100 collectible images, and more than 40 minutes of rare and unreleased video from interviews, outtakes and performances. [MTV Games]",https://www.metacritic.com/game/playstation-3/green-day-rock-band,Harmonix Music Systems,"['Action', 'Miscellaneous', 'Rhythm', 'Music']",,T
Tethered,76.0,74.0,['playstation-4'],"In a magical sky borne world, assume the role of a powerful Spirit Guardian charged with restoring life and balance. Command the Peeps, your loyal servants, to feed, fight, build, and sacrifice themselves for the greater good in a quest to release your entombed brethren.",https://www.metacritic.com/game/playstation-4/tethered,Secret Sorcery,"['Action', 'General']",,E10+
Imperator: Rome,76.0,49.0,['pc'],Imperator: Rome is the newest grand strategy title from Paradox Development Studio. Set in the tumultuous centuries from Alexander’s Successor Empires in the East to the foundation of the Roman Empire.,https://www.metacritic.com/game/pc/imperator-rome,Paradox Development Studio,"['Strategy', 'Real-Time', 'General']",multiplayer,
Pacific Fighters,76.0,75.0,['pc'],"Backed by the Oleg Maddox development team, Pacific Fighters allows you to participate in the most compelling air-war experience ever created! Fly missions for the Allied forces or become an ace pilot for the deadly Japanese empire ? which will you choose? Select from a large variety of flyable aircraft such as the lethal Japanese Zero, U.S. made F6F Hellcat and a variety of British fighter planes. Target enemy ships, vehicles and aircraft on one of the 16 maps featuring famous historic locations. New to the series will be the emphasis on flyable bombers and aircraft-carrier action. [Ubisoft]",https://www.metacritic.com/game/pc/pacific-fighters,1C,"['Simulation', 'Flight', 'WWII', 'Combat']",multiplayer,T
Save me Mr Tako: Definitive Edition,76.0,76.0,['switch'],"In a world where humans and octopuses are at war, Tako is a pacifist little octopus who rescues a woman from drowning one stormy night. A fairy sees this act of bravery and grants him the ability to survive on land. As he travels across the world, Tako defies his family and his people to try to resolve conflicts between humans and octopuses, plunging him into the very roots of this dysfunctional world.

Tako will solve puzzles, turn enemies into platforms by spitting ink at them, explore mysterious dungeons and fight tenacious bosses on his mission to end the war between the undersea Octopus kingdom and the terrestrial Human realm. 

Will you help this brave octopus to spread his message of tolerance and teach both species to coexist in peace and unity?",https://www.metacritic.com/game/switch/save-me-mr-tako-definitive-edition,Christophe Galati,"['Action', 'Platformer', '2D']",singleplayer,
Tropico 6,76.0,70.0,['playstation-4'],"In times of political turmoil and social unrest, the people are calling out for a visionary leader, one who will steer the fate of their country with foresight and ingenuity. Will you answer that call?",https://www.metacritic.com/game/playstation-4/tropico-6,Limbic Entertainment,"['Strategy', 'Management', 'Government']",multiplayer,T
Hob,76.0,75.0,['pc'],"Awaken to a world in disarray and uncover your role as you explore stunning landscapes and repair the planet itself. Runic Games, the award-winning studio behind Torchlight and Torchlight II, welcomes you to Hob.",https://www.metacritic.com/game/pc/hob,Runic Games,"['Action', 'Action Adventure', 'General', 'Open-World']",singleplayer,
Master X Master,76.0,76.0,['pc'],"Experience MXM's unique Tag System and quickly swap between two chosen Masters mid-combat, offering a new level of strategy, combos and tactics to master the battlefield.",https://www.metacritic.com/game/pc/master-x-master,NCSOFT,"['Strategy', 'Real-Time', 'MOBA']",,
Suikoden Tierkreis,76.0,78.0,['ds'],"Encompassing a variety of different characters while exploring many exotic locations and cultures across the game's universe of parallel worlds,  Suikoden: Tierkreis expands the bounds of the handheld RPG. Featuring the franchise's established gameplay while maximizing the technological capabilities of the DS to provide all-new online elements, this epic RPG consists of many cinematic experiences that drive the grand storyline of the 108 Stars of Destiny as they battle to thwart the powerful One King. Using the Nintendo Wi-Fi connection, Suikoden: Tierkreis offers a rich online community experience that allows players to send their characters on quests that other members of the community will complete for them, eventually returning the player to their party with new abilities and treasures. With its grand adventure and larger than life scale, this story is told through rich animation sequences and a gripping dialogue, allowing gamers to fully immerse themselves and experience the world of Suikoden. For the first time ever, players begin with the last three members of the Stars of Destiny and are tasked with resurrecting the other 104 in order to restore order in the universe and defeat the almighty One King. [Konami]",https://www.metacritic.com/game/ds/suikoden-tierkreis,Konami,"['Role-Playing', 'Console-style RPG', 'Japanese-Style']",multiplayer,E10+
Disney's Extreme Skate Adventure,76.0,73.0,['xbox'],"Disney characters step out of the movies and onto skateboards in Disney's Extreme Skate Adventure. You can play as your favorite Disney and Pixar characters, such as Buzz Lightyear and Woody from Toy Story 2, Simba and Rafiki from The Lion King, and Young Tarzan and Terk from Tarzan. Now you can skate, pull off tricks, and solve puzzles in all the exciting places you've seen in the movies, including Pride Rock, the Jungle Treehouse, and Pizza Planet.",https://www.metacritic.com/game/xbox/disneys-extreme-skate-adventure,Toys for Bob,"['Sports', 'Alternative', 'Skateboarding']",multiplayer,E
Total War: Rome II,76.0,43.0,['pc'],"Become the world’s first superpower and command the most incredible and vast war machine of the Ancient world. Dominate the enemies of your glorious empire by military, economic and political means. Your ascendency will yield admiration from your followers but will also attract greed and jealousy, even from your closest allies. Will betrayal strike you down, or will you be the first to turn on old friends? How much are you ready to sacrifice for your vision of Rome? Will you fight to save the Republic, or plot to rule alone as Dictator — as Emperor?  Total War: Rome 2.",https://www.metacritic.com/game/pc/total-war-rome-ii,Creative Assembly,"['Strategy', 'Real-Time', 'Historic', 'General']",,T
Solatorobo: Red the Hunter,76.0,85.0,['ds'],"Set out on an adventure amid floating islands and witness a world brought to life by renowned designers and animators. Battle robot enemies, build your strength and undertake quests as you journey through the Shepherd Republic and meet fascinating characters. Take control of Red as hes drawn into an epic tale and becomes responsible for the fate of the world. Compete with friends who own Solatorobo in all-action races round circuits floating in the sky.",https://www.metacritic.com/game/ds/solatorobo-red-the-hunter,CyberConnect2,"['Role-Playing', 'Action RPG']",,E10+
Bone: The Great Cow Race,76.0,69.0,['pc'],"It's Spring Fair time as The Great Cow Race begins - with games, goodies and challenges. Gran'Ma Ben is preparing to compete in the Great Cow Race (yes, she'll be running) and Phoney Bone hatches a devious plan to profit from the competition. Meanwhile dark forces are at work in the mountains.",https://www.metacritic.com/game/pc/bone-the-great-cow-race,Telltale Games,"['Adventure', '3D', 'Fantasy', 'Third-Person']",singleplayer,
Sniper Elite VR,76.0,63.0,['playstation-4'],"A brand new addition to Rebellion's multi-million selling Sniper Elite series. You will experience a powerful World War II story through the eyes of an Italian Partisan, rising with your brothers and sisters to protect your homeland from the fascist forces that threaten to destroy your homeland.",https://www.metacritic.com/game/playstation-4/sniper-elite-vr,Rebellion,"['Action', 'Shooter', 'Light Gun']",singleplayer,
Aion,76.0,66.0,['pc'],"Aion is a massively multiplayer online RPG where players ascend to divinity and fight in an epic celestial war. Wielding divine powers and the capability for true flight, players must bring salvation to their people and restore balance to a vast, beautiful world shattered by cataclysm. [NCsoft]",https://www.metacritic.com/game/pc/aion,NCSOFT,"['Role-Playing', 'Massively Multiplayer Online', 'Massively Multiplayer', 'Fantasy']",multiplayer,T
Bloodroots,76.0,61.0,['pc'],"In Bloodroots, the world is your weapon - improvise and adapt to an ever-changing ballet of ultraviolence, in a bloody revenge quest across the Weird West.",https://www.metacritic.com/game/pc/bloodroots,Paper Cult,"['Action', ""Beat-'Em-Up"", '3D']",singleplayer,
Pirates of the Burning Sea,76.0,76.0,['pc'],"Pirates of the Burning Sea is an MMORPG featuring high seas action and adventure in a bold world of pirates and plunder. Set against the backdrop of the New World of the 18th Century, players can choose one of three nations – England, France or Spain – or choose the role of a Pirate and battle it out for glory and power.",https://www.metacritic.com/game/pc/pirates-of-the-burning-sea,Flying Lab Software,"['Role-Playing', 'Massively Multiplayer Online', 'Massively Multiplayer', 'Historic']",multiplayer,T
Tales of Phantasia,76.0,80.0,['game-boy-advance'],"For young swordsman Cress Albane, it wasn't a typical day out hunting in the nearby woods. He had no hint of the tragedy unfolding back home. Battle in real time: The Linear Motion Battle System puts the emphasis on action as you attack your enemies without the use of menus. New game events, dialogue sequences, and other features enhance the adventure. Crack open the Monster Dictionary to view the strengths and weaknesses of the enemies you've met in battle. Players will want to collect data on them all. Use the innovative Cooking System to collect ingredients and recipes to brew up meals that restore your health and magic.",https://www.metacritic.com/game/game-boy-advance/tales-of-phantasia,Namco,"['Role-Playing', 'Console-style RPG']",singleplayer,E10+
Luckslinger,76.0,70.0,['pc'],A hip-hop infused spaghetti western action platformer where luck affects the world around you.,https://www.metacritic.com/game/pc/luckslinger,Duckbridge,"['Action', 'Platformer', '3D']",singleplayer,
Gradius Collection,76.0,80.0,['psp'],"Gradius Collection is a compilation of five beloved games in the Gradius series available for the first time on the PSP system. Spanning more than 20 years, the five games Gradius, Gradius II, Gradius III, Gradius IV, and the long awaited Gradius Gaiden (never before released in the U.S.), deliver hours of classic 2D shooting action on the go. Taking advantage of the PSP system’s technology, The Gradius Collection offers a Gallery Mode that is full of unique features. This includes the opportunity to view movies from various games in the series, as well as the ability to listen to the pulse-pounding music from each title. Additionally, gamers can choose their own screen orientation, giving them the option to view the game in the original arcade specs or use the full PSP system screen to increase the game viewing area. [Konami]",https://www.metacritic.com/game/psp/gradius-collection,M2,"['Miscellaneous', 'Compilation']",singleplayer,E
SoulCalibur II HD Online,76.0,78.0,['xbox-360'],"Developed by PROJECT SOUL, the elite development team at NAMCO BANDAI Studios Inc., SOULCALIBUR II HD Online reimagines the beloved title by adding online multiplayer support to the title as well as vibrant updated graphics to take advantage of modern high definition TVs.  For the first time ever, players will be able to square off against opponents from around the world with their favorite SOULCALIBUR II characters such as Ivy, Taki, Mitsurugi, Talim, Maxi and more.  The online infrastructure will feature brand new netcode overseen by the PROJECT SOUL development team.  SOULCALIBUR II HD Online will also come with the multitude of modes found in the original release including: Arcade, Survival, VS Battle, Time Attack, Survival, Team Battle, Practice and Weapon Master.",https://www.metacritic.com/game/xbox-360/soulcalibur-ii-hd-online,Project Soul,"['Fighting', '3D', 'Action']",,T
Peggle Nights,76.0,76.0,['pc'],"The sun has set at the Peggle Institute, but the bouncy delight has just begun! Join the Peggle Masters on a dreamtime adventure of alter egos and peg-tastic action. Stay up late to aim, shoot and clear orange pegs from over 60 levels, and bask in Extreme Fever glory. Then, take on 60 Challenges for even more rebounding joy. [PopCap Games]",https://www.metacritic.com/game/pc/peggle-nights,PopCap,"['Miscellaneous', 'Puzzle', 'Action']",,E
Obduction,76.0,76.0,['pc'],"Everyday life is gone. An organic artifact that fell from the sky inexplicably transports you across the universe. You're in a place called Hunrath, with pieces of earth scattered within an alien landscape. Nobody’s here - well... almost nobody. Explore, uncover, solve, decide. This is your story now.",https://www.metacritic.com/game/pc/obduction,Cyan Worlds,"['Adventure', '3D', 'First-Person']",singleplayer,E10+
Ratchet & Clank: Into the Nexus,76.0,82.0,['playstation-3'],"Ratchet and Clank are back. PlayStation's beloved duo returns with an original single-player adventure, an epilogue to the acclaimed Ratchet and Clank Future Series (Ratchet and Clank Future: Tools of Destruction, Ratchet and Clank Future: A Crack in Time, Ratchet and Clank Future: Quest for Booty) that will remind fans why they fell in love with the Ratchet universe. Ratchet & Clank: Into the Nexus is a story-driven adventure with humor and heart, featuring outrageously upgraded weapons, planet hopping and brand new worlds begging to be explored. Ratchet's personal story arc is once again front and center, as Ratchet & Clank: Into the Nexus marks a true return to form for the celebrated series by developer Insomniac Games.

After one of the most infamous manhunts in galactic history results in the capture of Vendra and Neftin Prog, Ratchet and Clank offer to escort the dangerous criminals to the Vartax Detention Center. After a daring orbital jailbreak at the forgotten edge of the galaxy, Ratchet and Clank find themselves lost in an abandoned sector. There, in deepest space, they uncover an inter-dimensional event that threatens the universe - and forces Ratchet to decide what's really important.",https://www.metacritic.com/game/playstation-3/ratchet-clank-into-the-nexus,Insomniac Games,"['Action', 'Platformer', '3D']",singleplayer,E10+
.hack//Mutation Part 2,76.0,85.0,['playstation-2'],"In part 2 of this episodic, 4-part double-disc masterpiece, your remarkable party members meet up with the characters from .hack//SIGN television series, to support you through your painstaking journey to the truth. What is the developer of ""The World"" hiding? Kite continues his quest, armed with the forbidden abilities of Data Drain and Gate Hacking. Will he be able to save Orca and the other coma victims...? [Bandai]",https://www.metacritic.com/game/playstation-2/hackmutation-part-2,CyberConnect2,"['Role-Playing', 'Action RPG']",singleplayer,T
Final Fantasy II Pixel Remaster,76.0,38.0,['pc'],"The second game in the series introduces a new world, new characters and something that would become a trademark of the series: innovation.

The story focuses on the conflict between the hostile Empire of Palamecia and the rebel resistance. A small group of heroes is all that stands between the world and ruin.

FINAL FANTASY II demonstrates the developers' willingness to push their boundaries and try new things. For example, rather than sticking to the predictable, the game features a proficiency system in which characters skill with weapons and abilities increase the more they used them.

Fun fact: this is the FINAL FANTASY game that introduced the world to chocobos! Now that's a legacy.",https://www.metacritic.com/game/pc/final-fantasy-ii-pixel-remaster,Square Enix,"['Role-Playing', 'Japanese-Style']",singleplayer,E10+
ToeJam & Earl: Back in the Groove,76.0,69.0,['pc'],"The iconic ‘90s duo is back in the groove with all-new presents to help them navigate this wack planet ”Earth” and retrieve all the lost pieces to the Rapmaster Rocket. Team up for co-op play to discover secret locations, hidden presents and new friends.",https://www.metacritic.com/game/pc/toejam-earl-back-in-the-groove,Humanature Studios,"['Action', 'General', 'Platformer', '2D']",multiplayer,E10+
Transport Fever 2,76.0,74.0,['pc'],"The classic transport simulation genre has a new gold standard with Transport Fever 2. Discover a whole new world by navigating transport routes through land, water and air. May progress and prosperity find their way.",https://www.metacritic.com/game/pc/transport-fever-2,Urban Games,"['Strategy', 'Management', 'Business / Tycoon']",singleplayer,
Lock On: Modern Air Combat,76.0,74.0,['pc'],"Feel the power of commanding a modern jet fighter. Fly a variety of combat aircraft in the most graphically rich, audio intense game environment ever created for a combat flight simulator. Lock On: Modern Air Combat combines a broad scope of game play that includes engaging missions, an immersive combat environment, and in-your-face action. Choose from eight U.S. and Russian jets that range from the tank-killing A-10 Warthog and, ground-pounding Su-25 Frogfoot to air superiority fighters like the F-15C Eagle and Su-27 Flanker. Filled with intense campaigns, realistic flight modeling and flexible game options, Lock On will provide unlimited game play action to both novice and veteran flight sim fans. [Ubi Soft]",https://www.metacritic.com/game/pc/lock-on-modern-air-combat,Eagle Dynamics,"['Simulation', 'Flight', 'Modern Jet', 'Combat']",multiplayer,E
Mat Hoffman's Pro BMX 2,76.0,79.0,['playstation-2'],"Ride with the skills of the undisputed King of BMX and 10-time World Vert Champion, Mat Hoffman or 10 other top pro riders including Mike Escamilla, Kevin Robinson, Simon Tabron Joe Kowalski, Chad Kapy, Rick Thorne, Cory Nastazio, Ruben Alcantara, Seth Kimbrough and Nathan Wessel. Explore 8 enormous free-roaming cities that come to life with helicopters, boats, cars and pedestrians. Full motion video and a non-linear game progression with multiple tiers of objectives further enhance the road trip experience. Manuals, wall rides, tire-taps, grinds, airs and signature tricks can be morphed and altered into hundreds of new tricks and combos. Use the next-generation BMX Course Editor to create your own dream BMX course with ramps, rails, fun boxes and a variety of other obstacles. [Activision]",https://www.metacritic.com/game/playstation-2/mat-hoffmans-pro-bmx-2,Rainbow Studios,"['Sports', 'Alternative', 'Biking']",multiplayer,T
TransWorld Surf,76.0,69.0,['playstation-2'],"Use the moves that made guys like Taj Burrow, Andy Irons and Shane Dorian famous to pull off massive airs, blazing tailslides and hundreds of other mind-numbing tricks. Drop into over 20 of the world?s sweetest breaks and get hooked on incredibly realistic water! Transport yourself to internationally renowned surf locales including Todos Santos, Hossegor and Tavarua. Surf against your friends in exciting multi-player modes including Shark Attack and King of the Wave. Learn how the pros do it by watching real surf videos. [Infogrames]",https://www.metacritic.com/game/playstation-2/transworld-surf,Rockstar San Diego,"['Sports', 'Alternative', 'Surfing']",,T
Monster Rancher Advance,76.0,78.0,['game-boy-advance'],"Previous games in the Monster Rancher series may have been grander in size or graphical splendor, but Monster Rancher Advance may be the greatest entry yet for a number of reasons.",https://www.metacritic.com/game/game-boy-advance/monster-rancher-advance,Tecmo,"['Strategy', 'Breeding/Constructing']",,E
The Devil Inside,76.0,62.0,['pc'],"The game features you as the star of a live Hollywood television show investigating paranormal activities. Hubert Chardot, author of the Alone In The Dark series, creates the foreboding backdrop for the evening's activities.  [TalonSoft]",https://www.metacritic.com/game/pc/the-devil-inside,Cryo Interactive,"['Adventure', 'General']",,M
SaGa: Scarlet Grace - Ambitions,76.0,69.0,['playstation-4'],"Originally released in Japan in 2016, SaGa SCARLET GRACE lets you pick one of four distinct heroes - each with their own unique storylines. That means you essentially have four RPGs in a single game.

The version that launches in the West as SaGa SCARLET GRACE: AMBITIONS improves things further, with enhanced graphics, character voiceovers, new skills to learn and much more.",https://www.metacritic.com/game/playstation-4/saga-scarlet-grace---ambitions,Square Enix,"['Role-Playing', 'Japanese-Style']",singleplayer,T
Atelier Ayesha Plus: The Alchemist of Dusk,76.0,83.0,['playstation-vita'],"Atelier Ayesha Plus: The Alchemist of Dusk tells the stpru of Ayesha Altugle, who after the death of her grandfather and the disappearance of her younger sister Nio, lives alone blending healing cures to sell in her workshop. When she sees a vision of Nio appearing near her empty grave, Ayesha, convinced she is still alive begins her search to save her. The enhanced PlayStation Vita version brings new features including dual audio, bosses from Atelier Escha & Logy: Alchemists of the Dusk Sky, new costumes, a hard mode and the Album missions which unlock exclusive costumes and gameplay features and the ability to change party members at any time. Additionally, almost all content from the original PlayStation 3 version can be carried over.",https://www.metacritic.com/game/playstation-vita/atelier-ayesha-plus-the-alchemist-of-dusk,Gust,"['Console-style RPG', 'Role-Playing', 'Japanese-Style']",singleplayer,T
Super Chariot,76.0,78.0,['switch'],"Designed for the Nintendo Switch, Super Chariot is a 2D platform game that can be played through to the end in either solo or co-op mode. You play as either the brave Princess or her faithful fiancé in a subterranean fantasy adventure... Manoeuvre the wheeled coffin of the dead King through 25 levels and 5 colourful environments, trying to ignore the incessant insults of the King's ghost. With original gameplay and an innovative physics engine, hours of exciting exploration, hair-raising sliding sequences and mountains of treasure lie ahead. Set out on an epic adventure and give His Majesty the trip of his death. Guide a Super Chariot containing the remains of your King through a network of subterranean caverns. On your own or with a friend, lead the brave Princess and her faithful fiancé through the catacombs in search of the ideal resting spot for the King. [Nintendo]",https://www.metacritic.com/game/switch/super-chariot,Frima Studio,"['Action', 'Platformer', '2D']",singleplayer,E
Ketzal's Corridors,76.0,76.0,['3ds'],"Known as ""SpeedThru: Potzol's Puzzle"" in the UK/EU. The game offers a unique gameplay mechanic in an immersive 3D world where your skills of spatial awareness are put to the test across more than 90 stages, three multiplayer modes, and three different lands. The game is themed around a mystic world, where Kaotl, the evil god of destruction is your foe. In an act of malice, Kaotl has stolen the heart of Creatl, the god of creation, and divided the world into three lands. Guided by Creatl’s loyal servant Potzol, you must aim to restore the spirit world, destroyed by the wicked god Kaotl, by collecting hearts hidden away in each stage.",https://www.metacritic.com/game/3ds/ketzals-corridors,Keys Factory,"['General', 'Miscellaneous', 'Puzzle', 'Action']",,E
Antipole,76.0,76.0,['ds'],"Wield your powers of gravity manipulation to fend off a robot invasion. Perform impossible jumps, destroy enemies, and solve puzzles by bending gravity. Explore 20 challenging levels, 2 difficulty settings, and bonus unlockable content.",https://www.metacritic.com/game/ds/antipole,Saturnine Games,"['Action', 'Platformer', '2D']",singleplayer,E
Elemental Gearbolt,76.0,76.0,['playstation'],"In a fantastic world divided by class and race, technology from a mysterious source has imbued a young prince with the key to unimaginable power. By means of a Neural Network Computer fueled by the grey matter of unfortunate 'volunteers', he plans to conquer the known world, replacing it with a new order of his design. The only fly in the ointment is disturbing reports of two powerful Elementals storming across the land on a direct course toward the palace. One or two players can assume the identities of these Elementals as they crusade for an unknown master toward a climactic battle. The gripping story unfolds by means of heart-stopping fully-3D action levels interspersed with gorgeous hand-drawn animation scenes. This is the game for which VISA was invented--what are you waiting for?",https://www.metacritic.com/game/playstation/elemental-gearbolt,Alfa System,"['Action', 'Shooter', 'Light Gun']",multiplayer,T
Riviera: The Promised Land,76.0,86.0,['game-boy-advance'],"In Riviera: The Promised Land, you'll follow two fierce warriors--each armed with godly weapons--in a mission to defeat demons once and for all. The adventure included lets you experience more than 30 hours of role-playing gameplay, complete with minigames, multiple endings, and secret paths and items. The game's unique item system allows items to function differently depending on which characters equip them.",https://www.metacritic.com/game/game-boy-advance/riviera-the-promised-land,Sting,"['Role-Playing', 'Console-style RPG']",singleplayer,T
JumpJet Rex,76.0,70.0,['pc'],"JumpJet Rex is a punishing, old school 2-Dplatformer where players take control of a Tyrannosaurus Rex with extraterrestrial jump boots to save dino-kind from extinction by a giant asteroid.",https://www.metacritic.com/game/pc/jumpjet-rex,TreeFortress Games,"['Action', 'Platformer', '2D']",singleplayer,
Friday the 13th: Killer Puzzle,76.0,72.0,['switch'],"Jason is Back in the Goriest. Puzzle Game Ever Made. Become horror icon Jason Voorhees and stalk campers across 150+ levels in the most gruesome puzzle game ever! Solve murderlicious puzzles to rank-up and unlock new weapons and special attacks. Help Jason terrorize victims from the campgrounds of Crystal Lake to the high-rises of Manhattan, from supermax prisons to space stations... and beyond. Friday the 13th: Killer Puzzle is developed by the twisted minds behind the darkly hilarious indie hit SLAYAWAY CAMP.",https://www.metacritic.com/game/switch/friday-the-13th-killer-puzzle,Blue Wizard Digital,"['Puzzle', 'Action']",singleplayer,M
Life is Strange: Episode 4 - Dark Room,76.0,86.0,['pc'],"Darkroom follows the antics of series protagonist, Max, as she attempts to uncover the mystery behind the disappearance of Rachel Amber and get to the bottom of the bizarre happenings in Arcadia Bay. With the ‘End of the World’ party on the horizon, time is running out for Max to become the saviour of the town.",https://www.metacritic.com/game/pc/life-is-strange-episode-4---dark-room,DONTNOD Entertainment,"['Action Adventure', 'General']",,M
Clustertruck,76.0,71.0,['pc'],"ClusterTruck is a chaotic physics based truckformer. Jump your way through insane levels in a game of ""the floor is lava"" on top of speeding trucks driven by terrible drivers.",https://www.metacritic.com/game/pc/clustertruck,LandFall Games,"['Action', 'Platformer', '3D']",singleplayer,
Contra ReBirth,76.0,85.0,['wii'],"[WiiWare]  In Contra Rebirth, Chief Salamander and his Neo-Salamander Force travel back to 1973 AD to invade Earth. They land in Central America and take control of the Shizuoka ruins on the Yucatan Peninsula. There, the aliens plan the destruction of all the ""Contra"" on Earth. The Galactic President calls on Lance Bean, a member of the elite ""Contra"" warriors to save the Earth, but his sudden disappearance jeopardizes the safety of the planet. Now, Bill Rizer and the samurai, Genbei Yagyu are the last hope for Earth and must pick up their weapons and defeat the evil Neo-Salamander Army before all is lost. Experience the fast paced action packed 2D side scrolling adventure that pioneered the Run'N Gun Genre. [Konami]",https://www.metacritic.com/game/wii/contra-rebirth,M2,"['Action', 'Shooter', 'Platformer', 'Scrolling', '2D', ""Shoot-'Em-Up"", 'Horizontal']",singleplayer,E10+
WarioWare: Get It Together!,76.0,81.0,['switch'],"Microgame mayhem comes to the Nintendo Switch™ system. Take on over 200 quick and quirky microgames—lightning-fast minigames filled with frantic fun—solo or with a friend! When his latest harebrained business scheme goes awry, Wario must use his signature style (and smell) to fix it. How? By playing a twisted collection microgames of course! From assembling a robot to pulling out a statue’s armpit hair, the WarioWare™: Get It Together! game is a comedic, cooperative microgame mashup.

 Find a friendly frenzy with a mountain of microgames

Help out infamous game designer, Wario, after he gets sucked into his latest creation in Story Mode. Go it alone or with a friend in 2-player cooperative play—a first for the series! You can either play on the same system** or via local wireless***.

Play as Wario and his colorful crew

For the first time, YOU control Wario and friends inside their own chaotic games. Use their distinctly absurd abilities to take on a rush of microgames. Tip a turtle with the help of Wario’s dash or choose Ashley and hurl a spell at it. In WarioWare: Get It Together!, mix and match characters and microgames for maximum fun!",https://www.metacritic.com/game/switch/warioware-get-it-together!,Nintendo,"['Miscellaneous', 'Party / Minigame']",singleplayer,E10+
Harvest Moon: Animal Parade,76.0,88.0,['wii'],"In Harvest Moon: Animal Parade, the divine tree which once stood in the middle of the Harvest Goddess' pond is weakening, the creatures are beginning to leave the land, and the five bells have lost their power. The Harvest Goddess believes that only the strength of the Harvest King can help revive the earth and bring the tree back to life. It's up to the player to help the Harvest Sprites ring the five mystical bells, summon the Harvest King, and revive the Harvest Goddess' tree and the land. Players find plenty of activities in Harvest Moon: Animal Parade, including cultivating crops and caring for wild and exotic animals such as penguins, pandas, and monkeys. Players can take their exotic animals out for walks, teach them tricks, and even ride some of them around town! When the circus rolls into town, players also need to help the ringmaster find the escaped animals. Befriend the lion, giraffe, and hippopotamus to save the show! The game also lets players take and share pictures over WiiConnect24. Players can take pictures of their farm, their family, or their village and show them off online. [Natsume]",https://www.metacritic.com/game/wii/harvest-moon-animal-parade,Natsume,"['Strategy', 'Breeding/Constructing', 'General', 'Management', 'Business / Tycoon']",singleplayer,E
